1	13868.851629519273	11063.383537432797	5452.780829177197	3019.123346956937	2338.0087999474613	894.0856208839634	479.2574900359735	358.43187727774944	283.75979412279577	253.80493511207163	256.55288656721564	257.3511279896155	268.16675948186145	288.24734914197376	289.4341660326081	0	
1	23964.940686153303	16924.28180823701	4237.979863524579	1057.1605592244898	542.7328003578891	396.31943678243084	238.7142124008656	225.17361620861246	119.22304464232428	177.8211141626618	232.83642619808703	378.406523640995	410.3857994725222	251.662837577327	223.1502281811086	0	
1	33738.07400222979	24088.464068805333	8101.897780913121	3118.7555251295294	1006.7110176519994	533.0138376185474	340.07598954839	232.63503681774793	195.03466304469302	197.33792499292744	205.00586558880917	196.99799596852802	170.51480593546296	153.6780146618312	153.27710076011104	0	
1	64510.21511005002	56109.98849226203	16436.806030532218	3059.7905036921743	1112.1408978337927	591.6324416403833	413.1247280486129	312.29017458629045	230.09928719110354	184.498065064233	155.75648778043853	152.41252492989764	148.92282356186882	145.54509616527105	137.55971074936144	0	
1	74816.68087667813	58655.37396858592	17375.90500881365	4021.2099996817524	1911.041989471269	1062.1908684972473	549.8000449375775	353.5616617699309	294.2116426947874	273.9653467808572	255.63800377274453	342.4674435691663	411.23990726146553	623.085092475739	620.3658127726478	0	
1	32809.55134089961	22066.91290708555	4439.389560750042	766.9764178536643	374.27780412593216	253.10083142980457	198.7204521784059	149.98534532179775	142.01732188160307	209.89713131933445	263.00036768856575	376.4885381608814	579.817011838708	706.1843577932906	559.8857931186836	0	
1	13446.116902142456	10306.214176616646	4532.391738424651	1955.8014080603425	924.0216448689474	457.8428032624731	333.30920542040286	248.07867518885215	187.8026006624707	172.43521901623944	185.410490444645	201.92294975125907	183.5329442785087	176.48018661992097	159.61154696087866	0	
1	7191.757701038917	5966.702159699485	2082.540666527253	752.1124474441376	412.29389755590387	286.4564229091082	203.77368257130263	134.53341273966885	151.10876689118038	198.21782464100357	206.41213762195866	229.4622372887701	300.04042292365716	403.8577330020003	389.10035453338895	0	
1	204742.35983425516	165106.83121975447	62167.18860142438	13706.16617239029	5789.456885913815	2675.0851562570015	1689.4501440615165	1470.5555747272156	1128.5728981676702	819.5927836676909	690.0091534086768	633.5192795663065	601.1827052856895	577.1250345072673	601.3012540486652	0	
1	31804.816195350806	22990.534081823793	5950.03242717232	1561.542113394337	718.9088855788474	367.49678009743405	239.5530504155166	214.11549832073297	185.76557498176297	253.3276611491647	351.56541385644607	469.55326006278784	558.0144512430862	622.2086389908297	1084.8678990371463	0	
1	15769.167757768922	13993.431263752394	5453.218472040371	1445.4003958104468	587.6256159944655	398.92448741454194	268.4928963861262	204.4587357556283	197.30131876222438	188.8391912277628	167.4012136345355	163.70843582504355	162.47950627501947	135.78260316475158	138.1138385109246	0	
1	87823.88232030143	79138.08418971082	22922.089615740257	4298.511630420286	1662.6229862706011	797.2010289599849	448.6793780290532	272.1369417472566	204.48887960678042	159.9244678537129	127.90617502288254	132.75333993264817	179.73704492307775	249.57921003621948	223.99388026397287	0	
1	18994.5309585819	15142.528935888779	5723.994946133299	1978.5791861364057	762.450525848698	559.6227430336756	352.6838099554788	256.84818019758825	219.5063970872686	187.43070746669176	188.44230855903763	194.24695808494425	182.9219976965836	156.31320766541435	156.76915509918638	0	
1	56494.57931136879	48533.22811528735	15117.418303814964	3311.538170564716	1283.8942856835279	618.1400158812053	387.6869888074536	261.6200563503941	194.15068572090377	148.62183524891233	134.34920649278234	117.71076857489605	106.00497305281336	112.01461210537299	140.00122511236492	0	
1	21418.51479036931	17714.883412390715	5142.779707986064	1582.412666381937	869.3388253163645	567.4249624673938	430.59552585401445	307.90712215453925	246.51592479291875	221.93779898101073	218.97103511787412	220.96105267546525	199.27223215849494	189.21524687332072	155.83558780450866	0	
1	8029.167495654784	6988.654125701541	2667.612842396064	806.093520104284	493.87673810315243	312.6127544632017	201.70461597695964	156.87924600782313	149.948952494418	134.89819716634574	161.64524898485942	168.58635497971525	135.16255139630707	103.696250303589	83.14092624451426	0	
1	26063.726699732353	24224.392146700688	13975.355269631023	8624.366974331784	5894.90592698195	1851.1501734755252	1479.625096965096	1353.9645146947885	880.0699690108154	729.2723371898045	712.8126449679609	727.1519077144701	748.365886956215	765.3876809073475	780.5773941536811	0	
1	22669.328052762485	17024.903928946063	5263.670600212263	1623.0552238222438	750.0632041321117	424.3374743424	264.2979145187493	193.89768277365167	152.26083100874587	148.2352881180805	141.2958527681977	156.78075981581273	168.11261762072314	269.2034284685632	265.3508524044958	0	
